AREA,AREA_TITLE,AREA_TYPE,PRIM_STATE,NAICS,NAICS_TITLE,I_GROUP,OWN_CODE,OCC_CODE,OCC_TITLE,O_GROUP,A_MEAN,MEAN_PRSE,H_PCT10,H_PCT25,H_MEDIAN,H_PCT75,H_PCT90,A_PCT10,A_PCT25,A_MEDIAN,A_PCT75,A_PCT90,ANNUAL,HOURLY
99,U.S.,1,US,0,Cross-industry,cross-industry,1235,27-2010,"Actors, Producers, and Directors",broad,"95,360",4.6,16.96,23.47,37.06,60.16,98.77,"35,270","48,810","77,080","125,130","205,440",,
99,U.S.,1,US,0,Cross-industry,cross-industry,1235,27-2011,Actors,detailed,*,7.3,11.16,15.02,23.48,30,61.98,*,*,*,*,*,,TRUE
99,U.S.,1,US,0,Cross-industry,cross-industry,1235,27-2012,Producers and Directors,detailed,"101,950",4.5,18.37,24.45,37.98,62.23,99.45,"38,210","50,860","79,000","129,440","206,860",,
99,U.S.,1,US,0,Cross-industry,cross-industry,1235,27-2020,"Athletes, Coaches, Umpires, and Related Workers",broad,"54,390",1.6,*,*,*,*,*,"22,300","29,220","39,290","61,040","96,180",TRUE,
99,U.S.,1,US,0,Cross-industry,cross-industry,1235,27-2021,Athletes and Sports Competitors,detailed,"116,930",4.9,*,*,*,*,*,"25,270","37,890","77,300",#,#,TRUE,
99,U.S.,1,US,0,Cross-industry,cross-industry,1235,27-2022,Coaches and Scouts,detailed,"50,550",1.1,*,*,*,*,*,"22,200","29,240","38,970","60,400","80,720",TRUE,
99,U.S.,1,US,0,Cross-industry,cross-industry,1235,27-2023,"Umpires, Referees, and Other Sports Officials",detailed,"51,710",16.4,*,*,*,*,*,"19,170","24,350","35,860","48,430","81,620",TRUE,
99,U.S.,1,US,0,Cross-industry,cross-industry,1235,27-2030,Dancers and Choreographers,broad,"50,280",4.4,10.3,14.14,19.47,29.54,45.52,"21,420","29,420","40,500","61,440","94,680",,
99,U.S.,1,US,0,Cross-industry,cross-industry,1235,27-2031,Dancers,detailed,*,5.4,10.03,14,18.78,29.29,47.62,*,*,*,*,*,,TRUE
99,U.S.,1,US,0,Cross-industry,cross-industry,1235,27-2032,Choreographers,detailed,"49,630",6.3,10.65,14.33,20.53,29.69,37.52,"22,150","29,800","42,700","61,750","78,030",,
99,U.S.,1,US,0,Cross-industry,cross-industry,1235,27-2040,"Musicians, Singers, and Related Workers",broad,*,3,11.5,17.8,29.35,48.25,80.2,*,*,*,*,*,,TRUE
99,U.S.,1,US,0,Cross-industry,cross-industry,1235,27-2041,Music Directors and Composers,detailed,"65,080",3.1,11.75,17.66,23.62,37.52,59.52,"24,440","36,720","49,130","78,030","123,800",,
99,U.S.,1,US,0,Cross-industry,cross-industry,1235,27-2042,Musicians and Singers,detailed,*,3.9,11.47,18.12,30.49,55.09,88.77,*,*,*,*,*,,TRUE
99,U.S.,1,US,0,Cross-industry,cross-industry,1235,27-2090,"Miscellaneous Entertainers and Performers, Sports and Related Workers",broad,*,5.4,9.6,13.77,17.59,25.06,38.79,*,*,*,*,*,,TRUE
99,U.S.,1,US,0,Cross-industry,cross-industry,1235,27-2091,"Disc Jockeys, Except Radio",detailed,*,6.8,9.68,13.63,15.7,23.54,37.98,*,*,*,*,*,,TRUE
99,U.S.,1,US,0,Cross-industry,cross-industry,1235,27-2099,"Entertainers and Performers, Sports and Related Workers, All Other",detailed,*,7,9.5,13.94,17.96,28.24,40.83,*,*,*,*,*,,TRUE
99,U.S.,1,US,0,Cross-industry,cross-industry,1235,27-3000,Media and Communication Workers,minor,"71,760",1.4,15.21,22.53,29.97,39.4,59.95,"31,630","46,860","62,340","81,950","124,690",,
99,U.S.,1,US,0,Cross-industry,cross-industry,1235,27-3010,Broadcast Announcers and Radio Disc Jockeys,broad,"56,110",2.4,10.99,13.97,18.09,28.89,49.56,"22,860","29,050","37,630","60,090","103,090",,
99,U.S.,1,US,0,Cross-industry,cross-industry,1235,27-3011,Broadcast Announcers and Radio Disc Jockeys,detailed,"56,110",2.4,10.99,13.97,18.09,28.89,49.56,"22,860","29,050","37,630","60,090","103,090",,
99,U.S.,1,US,0,Cross-industry,cross-industry,1235,27-3020,"News Analysts, Reporters and Journalists",broad,"63,230",1.5,14.05,16.95,23.26,37.14,57.98,"29,210","35,250","48,370","77,260","120,590",,
99,U.S.,1,US,0,Cross-industry,cross-industry,1235,27-3023,"News Analysts, Reporters, and Journalists",detailed,"63,230",1.5,14.05,16.95,23.26,37.14,57.98,"29,210","35,250","48,370","77,260","120,590",,
99,U.S.,1,US,0,Cross-industry,cross-industry,1235,27-3030,Public Relations Specialists,broad,"73,250",0.9,17.8,23.4,30.19,39.4,59.91,"37,020","48,670","62,800","81,960","124,620",,
99,U.S.,1,US,0,Cross-industry,cross-industry,1235,27-3031,Public Relations Specialists,detailed,"73,250",0.9,17.8,23.4,30.19,39.4,59.91,"37,020","48,670","62,800","81,960","124,620",,
99,U.S.,1,US,0,Cross-industry,cross-industry,1235,27-3040,Writers and Editors,broad,"78,950",2.6,18.55,23.85,34.44,47.44,62.96,"38,590","49,610","71,640","98,680","130,970",,
99,U.S.,1,US,0,Cross-industry,cross-industry,1235,27-3041,Editors,detailed,"76,400",1.3,17.78,23.26,30.46,47,62.22,"36,970","48,380","63,350","97,770","129,420",,
99,U.S.,1,US,0,Cross-industry,cross-industry,1235,27-3042,Technical Writers,detailed,"81,470",1.1,23.51,29.73,37.53,47.52,60.1,"48,890","61,830","78,060","98,840","125,010",,
99,U.S.,1,US,0,Cross-industry,cross-industry,1235,27-3043,Writers and Authors,detailed,"81,120",7.4,18.51,23.74,33.42,48.6,64.22,"38,500","49,390","69,510","101,080","133,580",,
99,U.S.,1,US,0,Cross-industry,cross-industry,1235,27-3090,Miscellaneous Media and Communication Workers,broad,"59,650",1.4,14.38,18.48,24.03,36.86,48.02,"29,910","38,440","49,980","76,660","99,890",,
99,U.S.,1,US,0,Cross-industry,cross-industry,1235,27-3091,Interpreters and Translators,detailed,"58,400",1.6,14.11,18.38,23.61,36.51,47,"29,360","38,230","49,110","75,940","97,760",,
99,U.S.,1,US,0,Cross-industry,cross-industry,1235,27-3092,Court Reporters and Simultaneous Captioners,detailed,"65,240",1.6,16.51,22.35,29.03,38.4,49.65,"34,340","46,480","60,380","79,860","103,270",,
99,U.S.,1,US,0,Cross-industry,cross-industry,1235,27-3099,"Media and Communication Workers, All Other",detailed,"59,400",3,13.98,18.54,23.99,36.98,47.15,"29,080","38,560","49,900","76,920","98,070",,
99,U.S.,1,US,0,Cross-industry,cross-industry,1235,27-4000,Media and Communication Equipment Workers,minor,"58,970",1.7,14,17.76,23.52,36.14,47.73,"29,120","36,950","48,920","75,180","99,270",,
99,U.S.,1,US,0,Cross-industry,cross-industry,1235,27-4010,"Broadcast, Sound, and Lighting Technicians",broad,"55,750",1.7,14,17.74,23.46,30.83,46.4,"29,120","36,910","48,790","64,130","96,520",,
99,U.S.,1,US,0,Cross-industry,cross-industry,1235,27-4011,Audio and Video Technicians,detailed,"55,310",1.9,14.5,18.41,23.47,30.42,43.36,"30,160","38,300","48,820","63,260","90,180",,
99,U.S.,1,US,0,Cross-industry,cross-industry,1235,27-4012,Broadcast Technicians,detailed,"51,280",3.3,11.82,14.45,21.51,30.09,43.68,"24,580","30,060","44,740","62,590","90,850",,
99,U.S.,1,US,0,Cross-industry,cross-industry,1235,27-4014,Sound Engineering Technicians,detailed,"67,360",3,14,20.24,29.09,38.33,59.95,"29,110","42,100","60,500","79,730","124,690",,
99,U.S.,1,US,0,Cross-industry,cross-industry,1235,27-4015,Lighting Technicians,detailed,"58,020",4,14.54,18.5,24.75,30.17,47.15,"30,230","38,470","51,470","62,750","98,070",,
99,U.S.,1,US,0,Cross-industry,cross-industry,1235,27-4020,Photographers,broad,"48,210",1.6,11.8,14.47,18.73,28.84,37.38,"24,540","30,090","38,950","60,000","77,760",,
99,U.S.,1,US,0,Cross-industry,cross-industry,1235,27-4021,Photographers,detailed,"48,210",1.6,11.8,14.47,18.73,28.84,37.38,"24,540","30,090","38,950","60,000","77,760",,
99,U.S.,1,US,0,Cross-industry,cross-industry,1235,27-4030,"Television, Video, and Film Camera Operators and Editors",broad,"70,020",3.5,15.98,21.31,29.02,38.64,61.52,"33,240","44,330","60,360","80,380","127,970",,
99,U.S.,1,US,0,Cross-industry,cross-industry,1235,27-4031,"Camera Operators, Television, Video, and Film",detailed,"61,740",2.6,14.5,18.48,23.67,37.15,48.74,"30,160","38,430","49,230","77,270","101,380",,
99,U.S.,1,US,0,Cross-industry,cross-industry,1235,27-4032,Film and Video Editors,detailed,"76,000",4.4,17.82,22.76,30.13,47.09,66.79,"37,060","47,350","62,680","97,950","138,910",,
99,U.S.,1,US,0,Cross-industry,cross-industry,1235,27-4090,Miscellaneous Media and Communication Equipment Workers,broad,"69,290",3.8,14,22.09,30.41,45.94,54.5,"29,120","45,960","63,250","95,560","113,360",,
99,U.S.,1,US,0,Cross-industry,cross-industry,1235,27-4099,"Media and Communication Equipment Workers, All Other",detailed,"69,290",3.8,14,22.09,30.41,45.94,54.5,"29,120","45,960","63,250","95,560","113,360",,
99,U.S.,1,US,0,Cross-industry,cross-industry,1235,29-0000,Healthcare Practitioners and Technical Occupations,major,"91,100",0.3,17.76,23.41,36.08,48,74.43,"36,930","48,700","75,040","99,840","154,810",,
99,U.S.,1,US,0,Cross-industry,cross-industry,1235,29-1000,Healthcare Diagnosing or Treating Practitioners,minor,"112,160",0.3,28.67,30.71,39.07,60.34,93.82,"59,640","63,870","81,270","125,510","195,140",,
99,U.S.,1,US,0,Cross-industry,cross-industry,1235,29-1010,Chiropractors,broad,"81,240",1.4,17.98,24.27,36.06,47.48,61.9,"37,400","50,470","75,000","98,760","128,750",,
99,U.S.,1,US,0,Cross-industry,cross-industry,1235,29-1011,Chiropractors,detailed,"81,240",1.4,17.98,24.27,36.06,47.48,61.9,"37,400","50,470","75,000","98,760","128,750",,
99,U.S.,1,US,0,Cross-industry,cross-industry,1235,29-1020,Dentists,broad,"177,770",1.8,30.71,48.95,78.47,#,#,"63,880","101,810","163,220",#,#,,
99,U.S.,1,US,0,Cross-industry,cross-industry,1235,29-1021,"Dentists, General",detailed,"167,160",1.8,30.2,48.83,77.1,#,#,"62,810","101,570","160,370",#,#,,
99,U.S.,1,US,0,Cross-industry,cross-industry,1235,29-1022,Oral and Maxillofacial Surgeons,detailed,"311,460",3.7,37.8,95.43,#,#,#,"78,620","198,490",#,#,#,,
99,U.S.,1,US,0,Cross-industry,cross-industry,1235,29-1023,Orthodontists,detailed,"267,280",6,46.13,72.45,#,#,#,"95,940","150,690",#,#,#,,
99,U.S.,1,US,0,Cross-industry,cross-industry,1235,29-1024,Prosthodontists,detailed,"143,730",18.3,37.91,48.35,48.54,83,#,"78,850","100,570","100,950","172,650",#,,
99,U.S.,1,US,0,Cross-industry,cross-industry,1235,29-1029,"Dentists, All Other Specialists",detailed,"179,400",5.6,37.02,41.46,84.21,#,#,"76,990","86,230","175,160",#,#,,
99,U.S.,1,US,0,Cross-industry,cross-industry,1235,29-1030,Dietitians and Nutritionists,broad,"65,620",0.7,20.45,23.8,29.64,37.22,45.02,"42,530","49,490","61,650","77,430","93,640",,
99,U.S.,1,US,0,Cross-industry,cross-industry,1235,29-1031,Dietitians and Nutritionists,detailed,"65,620",0.7,20.45,23.8,29.64,37.22,45.02,"42,530","49,490","61,650","77,430","93,640",,
99,U.S.,1,US,0,Cross-industry,cross-industry,1235,29-1040,Optometrists,broad,"125,440",1.2,29.61,46.27,59.76,68.14,92.5,"61,590","96,230","124,300","141,730","192,390",,
99,U.S.,1,US,0,Cross-industry,cross-industry,1235,29-1041,Optometrists,detailed,"125,440",1.2,29.61,46.27,59.76,68.14,92.5,"61,590","96,230","124,300","141,730","192,390",,
99,U.S.,1,US,0,Cross-industry,cross-industry,1235,29-1050,Pharmacists,broad,"125,690",0.3,36.94,58.21,61.81,69.04,79.13,"76,840","121,070","128,570","143,600","164,590",,
99,U.S.,1,US,0,Cross-industry,cross-industry,1235,29-1051,Pharmacists,detailed,"125,690",0.3,36.94,58.21,61.81,69.04,79.13,"76,840","121,070","128,570","143,600","164,590",,
99,U.S.,1,US,0,Cross-industry,cross-industry,1235,29-1070,Physician Assistants,broad,"119,460",0.6,37.47,48.02,58.43,63.34,79.14,"77,940","99,880","121,530","131,740","164,620",,
99,U.S.,1,US,0,Cross-industry,cross-industry,1235,29-1071,Physician Assistants,detailed,"119,460",0.6,37.47,48.02,58.43,63.34,79.14,"77,940","99,880","121,530","131,740","164,620",,
99,U.S.,1,US,0,Cross-industry,cross-industry,1235,29-1080,Podiatrists,broad,"158,380",2.9,29.49,46.31,70.11,#,#,"61,350","96,320","145,840",#,#,,
99,U.S.,1,US,0,Cross-industry,cross-industry,1235,29-1081,Podiatrists,detailed,"158,380",2.9,29.49,46.31,70.11,#,#,"61,350","96,320","145,840",#,#,,
99,U.S.,1,US,0,Cross-industry,cross-industry,1235,29-1120,Therapists,broad,"84,080",0.3,23.44,29.73,37.82,47.96,58.24,"48,760","61,830","78,670","99,760","121,140",,
99,U.S.,1,US,0,Cross-industry,cross-industry,1235,29-1122,Occupational Therapists,detailed,"89,470",0.8,29.17,36.4,41.14,48.31,59.54,"60,680","75,710","85,570","100,490","123,840",,
99,U.S.,1,US,0,Cross-industry,cross-industry,1235,29-1123,Physical Therapists,detailed,"92,920",0.4,29.77,37.38,45.97,49,61.11,"61,930","77,750","95,620","101,920","127,110",,
99,U.S.,1,US,0,Cross-industry,cross-industry,1235,29-1124,Radiation Therapists,detailed,"94,000",1,29.34,36.3,39.8,49.07,61.8,"61,030","75,490","82,790","102,060","128,550",,
99,U.S.,1,US,0,Cross-industry,cross-industry,1235,29-1125,Recreational Therapists,detailed,"53,900",0.9,15.25,18.2,23.05,29.55,38.75,"31,710","37,850","47,940","61,470","80,610",,
99,U.S.,1,US,0,Cross-industry,cross-industry,1235,29-1126,Respiratory Therapists,detailed,"68,190",0.2,22.78,28.5,29.73,37.13,45.93,"47,380","59,280","61,830","77,240","95,540",,
99,U.S.,1,US,0,Cross-industry,cross-industry,1235,29-1127,Speech-Language Pathologists,detailed,"85,820",0.5,24.67,29.79,38.01,48.18,60.36,"51,310","61,970","79,060","100,200","125,560",,
99,U.S.,1,US,0,Cross-industry,cross-industry,1235,29-1128,Exercise Physiologists,detailed,"54,030",1.1,17.76,22.17,23.05,29.22,37,"36,930","46,120","47,940","60,780","76,950",,
99,U.S.,1,US,0,Cross-industry,cross-industry,1235,29-1129,"Therapists, All Other",detailed,"65,030",2.1,17.79,22.59,28.61,37.42,47.35,"37,010","46,980","59,500","77,830","98,490",,
99,U.S.,1,US,0,Cross-industry,cross-industry,1235,29-1130,Veterinarians,broad,"109,920",0.7,29.21,37.94,48.26,61.74,79.62,"60,760","78,920","100,370","128,410","165,600",,
99,U.S.,1,US,0,Cross-industry,cross-industry,1235,29-1131,Veterinarians,detailed,"109,920",0.7,29.21,37.94,48.26,61.74,79.62,"60,760","78,920","100,370","128,410","165,600",,
99,U.S.,1,US,0,Cross-industry,cross-industry,1235,29-1140,Registered Nurses,broad,"82,750",0.2,28.58,29.71,37.31,46.91,57.81,"59,450","61,790","77,600","97,580","120,250",,
99,U.S.,1,US,0,Cross-industry,cross-industry,1235,29-1141,Registered Nurses,detailed,"82,750",0.2,28.58,29.71,37.31,46.91,57.81,"59,450","61,790","77,600","97,580","120,250",,
99,U.S.,1,US,0,Cross-industry,cross-industry,1235,29-1150,Nurse Anesthetists,broad,"202,470",1.1,63.38,79.26,94.04,#,#,"131,840","164,860","195,610",#,#,,
99,U.S.,1,US,0,Cross-industry,cross-industry,1235,29-1151,Nurse Anesthetists,detailed,"202,470",1.1,63.38,79.26,94.04,#,#,"131,840","164,860","195,610",#,#,,
99,U.S.,1,US,0,Cross-industry,cross-industry,1235,29-1160,Nurse Midwives,broad,"114,210",2,29.57,46.17,54.24,62.72,79.89,"61,500","96,040","112,830","130,450","166,170",,
99,U.S.,1,US,0,Cross-industry,cross-industry,1235,29-1161,Nurse Midwives,detailed,"114,210",2,29.57,46.17,54.24,62.72,79.89,"61,500","96,040","112,830","130,450","166,170",,
99,U.S.,1,US,0,Cross-industry,cross-industry,1235,29-1170,Nurse Practitioners,broad,"118,040",0.4,38.21,47.86,58.02,62.35,78.54,"79,470","99,540","120,680","129,680","163,350",,
99,U.S.,1,US,0,Cross-industry,cross-industry,1235,29-1171,Nurse Practitioners,detailed,"118,040",0.4,38.21,47.86,58.02,62.35,78.54,"79,470","99,540","120,680","129,680","163,350",,
99,U.S.,1,US,0,Cross-industry,cross-industry,1235,29-1180,Audiologists,broad,"86,050",2.1,28.33,34.32,37.96,47.76,57.79,"58,920","71,390","78,950","99,340","120,210",,
99,U.S.,1,US,0,Cross-industry,cross-industry,1235,29-1181,Audiologists,detailed,"86,050",2.1,28.33,34.32,37.96,47.76,57.79,"58,920","71,390","78,950","99,340","120,210",,
99,U.S.,1,US,0,Cross-industry,cross-industry,1235,29-1210,Physicians,broad,"252,480",0.6,30.11,63.49,#,#,#,"62,620","132,060",#,#,#,,
99,U.S.,1,US,0,Cross-industry,cross-industry,1235,29-1211,Anesthesiologists,detailed,"331,190",2,56.53,#,#,#,#,"117,590",#,#,#,#,,
99,U.S.,1,US,0,Cross-industry,cross-industry,1235,29-1212,Cardiologists,detailed,"353,970",1.5,79.62,#,#,#,#,"165,610",#,#,#,#,,
99,U.S.,1,US,0,Cross-industry,cross-industry,1235,29-1213,Dermatologists,detailed,"302,740",4.3,48.53,81.74,#,#,#,"100,940","170,020",#,#,#,,
99,U.S.,1,US,0,Cross-industry,cross-industry,1235,29-1214,Emergency Medicine Physicians,detailed,"310,640",2.2,49.67,#,#,#,#,"103,310",#,#,#,#,,
99,U.S.,1,US,0,Cross-industry,cross-industry,1235,29-1215,Family Medicine Physicians,detailed,"235,930",1.7,30.57,69.15,#,#,#,"63,580","143,830",#,#,#,,
99,U.S.,1,US,0,Cross-industry,cross-industry,1235,29-1216,General Internal Medicine Physicians,detailed,"242,190",1.8,30.22,58.72,#,#,#,"62,850","122,140",#,#,#,,
99,U.S.,1,US,0,Cross-industry,cross-industry,1235,29-1217,Neurologists,detailed,"267,660",2.4,37.81,62.94,#,#,#,"78,650","130,920",#,#,#,,
99,U.S.,1,US,0,Cross-industry,cross-industry,1235,29-1218,Obstetricians and Gynecologists,detailed,"296,210",2.2,48.67,95.33,#,#,#,"101,240","198,290",#,#,#,,
99,U.S.,1,US,0,Cross-industry,cross-industry,1235,29-1221,"Pediatricians, General",detailed,"198,420",3.5,36.38,62.22,81.96,#,#,"75,670","129,410","170,480",#,#,,
99,U.S.,1,US,0,Cross-industry,cross-industry,1235,29-1222,"Physicians, Pathologists",detailed,"267,180",3.2,30.45,65.46,#,#,#,"63,340","136,160",#,#,#,,
99,U.S.,1,US,0,Cross-industry,cross-industry,1235,29-1223,Psychiatrists,detailed,"249,760",2.1,30.96,61.72,#,#,#,"64,400","128,380",#,#,#,,
99,U.S.,1,US,0,Cross-industry,cross-industry,1235,29-1224,Radiologists,detailed,"301,720",2.9,37.88,79.62,#,#,#,"78,780","165,610",#,#,#,,
99,U.S.,1,US,0,Cross-industry,cross-industry,1235,29-1229,"Physicians, All Other",detailed,"231,500",0.7,29.45,46.37,#,#,#,"61,260","96,450",#,#,#,,
99,U.S.,1,US,0,Cross-industry,cross-industry,1235,29-1240,Surgeons,broad,"294,520",2.7,38.09,78.88,#,#,#,"79,240","164,060",#,#,#,,
99,U.S.,1,US,0,Cross-industry,cross-industry,1235,29-1241,"Ophthalmologists, Except Pediatric",detailed,"270,090",10.5,48.53,79.51,#,#,#,"100,940","165,380",#,#,#,,
99,U.S.,1,US,0,Cross-industry,cross-industry,1235,29-1242,"Orthopedic Surgeons, Except Pediatric",detailed,"306,220",3.6,38.4,92.92,#,#,#,"79,870","193,280",#,#,#,,
99,U.S.,1,US,0,Cross-industry,cross-industry,1235,29-1243,Pediatric Surgeons,detailed,"290,310",1.7,48.04,82.81,#,#,#,"99,910","172,240",#,#,#,,
99,U.S.,1,US,0,Cross-industry,cross-industry,1235,29-1249,"Surgeons, All Other",detailed,"297,800",2.6,37.8,62.05,#,#,#,"78,610","129,070",#,#,#,,
99,U.S.,1,US,0,Cross-industry,cross-industry,1235,29-1290,Miscellaneous Healthcare Diagnosing or Treating Practitioners,broad,"84,550",0.7,28.61,33.84,37.45,47.44,57.46,"59,500","70,390","77,900","98,680","119,510",,
99,U.S.,1,US,0,Cross-industry,cross-industry,1235,29-1291,Acupuncturists,detailed,"71,770",6,14.22,18.27,29.12,47.33,60.79,"29,580","38,000","60,570","98,440","126,440",,
99,U.S.,1,US,0,Cross-industry,cross-industry,1235,29-1292,Dental Hygienists,detailed,"81,360",0.6,28.9,35.36,37.41,47.24,48.18,"60,100","73,540","77,810","98,260","100,200",,
99,U.S.,1,US,0,Cross-industry,cross-industry,1235,29-1299,"Healthcare Diagnosing or Treating Practitioners, All Other",detailed,"113,230",1.8,28.15,34.19,48.22,69.04,82.93,"58,550","71,120","100,300","143,600","172,490",,
99,U.S.,1,US,0,Cross-industry,cross-industry,1235,29-2000,Health Technologists and Technicians,minor,"50,300",0.2,14.07,17.68,22.55,28.9,36.98,"29,270","36,770","46,910","60,110","76,920",,
99,U.S.,1,US,0,Cross-industry,cross-industry,1235,29-2010,Clinical Laboratory Technologists and Technicians,broad,"56,910",0.3,14.56,18.26,27.79,35.83,38.15,"30,280","37,990","57,800","74,530","79,340",,
99,U.S.,1,US,0,Cross-industry,cross-industry,1235,29-2010,Clinical Laboratory Technologists and Technicians,detailed,"56,910",0.3,14.56,18.26,27.79,35.83,38.15,"30,280","37,990","57,800","74,530","79,340",,
99,U.S.,1,US,0,Cross-industry,cross-industry,1235,29-2030,Diagnostic Related Technologists and Technicians,broad,"70,780",0.3,22.49,28.3,32.26,38.15,47.8,"46,770","58,860","67,100","79,340","99,430",,
99,U.S.,1,US,0,Cross-industry,cross-industry,1235,29-2031,Cardiovascular Technologists and Technicians,detailed,"62,020",0.4,14.38,18.26,29.12,37.31,47.15,"29,910","37,990","60,570","77,600","98,070",,
